year,sex,ager12,ucr39,count
2010,M,8,36,1564
2010,M,8,37,25400
2010,M,8,38,3162
2010,M,8,39,6728
2010,M,8,40,4880
2010,M,8,41,754
2010,M,8,42,493
2010,M,9,1,76
2010,M,9,2,6
2010,M,9,3,388
2010,M,9,5,1669
2010,M,9,6,6676
2010,M,9,7,5272
2010,M,9,8,27787
2010,M,9,9,120
2010,M,9,11,5877
2010,M,9,12,4734
2010,M,9,13,2647
2010,M,9,14,3052
2010,M,9,15,21961
2010,M,9,16,8181
2010,M,9,17,1883
2010,M,9,20,2899
2010,M,9,21,40102
2010,M,9,22,13029
2010,M,9,23,1910
2010,M,9,24,9312
2010,M,9,25,426
2010,M,9,26,2198
2010,M,9,27,3436
2010,M,9,28,16229
2010,M,9,29,277
2010,M,9,30,3574
2010,M,9,31,4584
2010,M,9,33,2
2010,M,9,34,185
2010,M,9,36,1695
2010,M,9,37,30966
2010,M,9,38,1739
2010,M,9,39,4499
2010,M,9,40,2422
2010,M,9,41,295
2010,M,9,42,129
2010,M,10,1,67
2010,M,10,2,5
2010,M,10,3,91
2010,M,10,5,1702
2010,M,10,6,6950
2010,M,10,7,4851
2010,M,10,8,25309
2010,M,10,9,112
2010,M,10,11,10147
2010,M,10,12,5750
2010,M,10,13,3272
2010,M,10,14,4070
2010,M,10,15,20828
2010,M,10,16,9272
2010,M,10,17,9066
2010,M,10,20,3125
2010,M,10,21,55951
2010,M,10,22,21898
2010,M,10,23,2813
2010,M,10,24,16189
2010,M,10,25,847
2010,M,10,26,3008
2010,M,10,27,6830
2010,M,10,28,23297
2010,M,10,29,372
2010,M,10,30,1936
2010,M,10,31,7762
2010,M,10,34,163
2010,M,10,36,2966
2010,M,10,37,53915
2010,M,10,38,1425
2010,M,10,39,6235
2010,M,10,40,1770
2010,M,10,41,113
2010,M,10,42,81
2010,M,11,1,57
2010,M,11,2,2
2010,M,11,3,14
2010,M,11,5,956
2010,M,11,6,4266
2010,M,11,7,2203
2010,M,11,8,8817
2010,M,11,9,63
2010,M,11,11,9493
2010,M,11,12,3879
2010,M,11,13,1901
2010,M,11,14,2131
2010,M,11,15,10208
2010,M,11,16,5897
2010,M,11,17,14048
2010,M,11,20,3500
2010,M,11,21,55902
2010,M,11,22,27165
2010,M,11,23,3305
2010,M,11,24,15970
2010,M,11,25,1329
2010,M,11,26,2312
2010,M,11,27,9211
2010,M,11,28,15711
2010,M,11,29,334
2010,M,11,30,520
2010,M,11,31,7788
2010,M,11,34,111
2010,M,11,36,4863
2010,M,11,37,55782
2010,M,11,38,720
2010,M,11,39,6634
2010,M,11,40,847
2010,M,11,41,39
2010,M,11,42,44
2010,M,12,1,1
2010,M,12,6,1
2010,M,12,8,1
2010,M,12,11,1
2010,M,12,12,1
2010,M,12,15,1
2010,M,12,20,6
2010,M,12,21,20
2010,M,12,22,5
2010,M,12,24,1
2010,M,12,27,1
2010,M,12,28,4
2010,M,12,29,1
2010,M,12,30,1
2010,M,12,31,1
2010,M,12,33,1
2010,M,12,36,118
2010,M,12,37,7
2010,M,12,38,7
2010,M,12,39,51
2010,M,12,40,9
2010,M,12,41,9
2010,M,12,42,6
2011,F,1,2,2
2011,F,1,3,2
2011,F,1,6,1
2011,F,1,8,2
2011,F,1,9,2
2011,F,1,12,1
2011,F,1,14,11
2011,F,1,15,14
2011,F,1,21,4
2011,F,1,22,143
2011,F,1,23,1
2011,F,1,24,60
2011,F,1,25,5
2011,F,1,26,3
2011,F,1,27,83
2011,F,1,28,12
2011,F,1,30,2
2011,F,1,31,37
2011,F,1,33,5331
2011,F,1,34,2393
2011,F,1,35,803
2011,F,1,36,364
2011,F,1,37,738
2011,F,1,38,37
2011,F,1,39,488
2011,F,1,41,122
2011,F,1,42,33
2011,F,2,1,1
2011,F,2,12,3
2011,F,2,13,1
2011,F,2,14,51
2011,F,2,15,116
2011,F,2,16,4
2011,F,2,20,1
2011,F,2,21,4
2011,F,2,22,76
2011,F,2,24,13
2011,F,2,25,1
2011,F,2,26,1
2011,F,2,27,57
2011,F,2,28,16
2011,F,2,29,1
2011,F,2,31,7
2011,F,2,33,14
2011,F,2,34,227
2011,F,2,36,124
2011,F,2,37,384
2011,F,2,38,206
2011,F,2,39,344
2011,F,2,41,173
2011,F,2,42,25
2011,F,3,1,1
2011,F,3,3,1
2011,F,3,8,1
2011,F,3,10,4
2011,F,3,12,20
2011,F,3,13,8
2011,F,3,14,95
2011,F,3,15,252
2011,F,3,16,15
2011,F,3,21,5
2011,F,3,22,105
2011,F,3,24,41
2011,F,3,25,2
2011,F,3,26,5
2011,F,3,27,55
2011,F,3,28,49
2011,F,3,30,1
2011,F,3,31,8
2011,F,3,32,2
2011,F,3,33,14
2011,F,3,34,160
2011,F,3,36,41
2011,F,3,37,532
2011,F,3,38,357
2011,F,3,39,254
2011,F,3,40,86
2011,F,3,41,105
2011,F,3,42,13
2011,F,4,1,2
2011,F,4,3,54
2011,F,4,5,8
2011,F,4,6,26
2011,F,4,7,1
2011,F,4,8,13
2011,F,4,9,8
2011,F,4,10,34
2011,F,4,12,22
2011,F,4,13,32
2011,F,4,14,166
2011,F,4,15,345
2011,F,4,16,66
2011,F,4,20,16
2011,F,4,21,31
2011,F,4,22,268
2011,F,4,23,4
2011,F,4,24,84
2011,F,4,26,10
2011,F,4,27,99
2011,F,4,28,53
2011,F,4,29,2
2011,F,4,30,13
2011,F,4,31,29
2011,F,4,32,172
2011,F,4,33,4
2011,F,4,34,158
2011,F,4,36,183
2011,F,4,37,1106
2011,F,4,38,2010
2011,F,4,39,1192
2011,F,4,40,865
2011,F,4,41,616
2011,F,4,42,105
2011,F,5,1,11
2011,F,5,3,240
2011,F,5,5,65
2011,F,5,6,137
2011,F,5,7,14
2011,F,5,8,60
2011,F,5,9,352
2011,F,5,10,304
2011,F,5,12,19
2011,F,5,13,69
2011,F,5,14,159
2011,F,5,15,616
2011,F,5,16,300
2011,F,5,20,130
2011,F,5,21,244
2011,F,5,22,720
2011,F,5,23,39
2011,F,5,24,246
2011,F,5,25,3
2011,F,5,26,41
2011,F,5,27,225
2011,F,5,28,111
2011,F,5,29,4
2011,F,5,30,200
2011,F,5,31,93
2011,F,5,32,388
2011,F,5,33,1
2011,F,5,34,181
2011,F,5,36,338
2011,F,5,37,2080
2011,F,5,38,1462
2011,F,5,39,2681
2011,F,5,40,1240
2011,F,5,41,689
2011,F,5,42,253
2011,F,6,1,12
2011,F,6,3,562
2011,F,6,5,183
2011,F,6,6,583
2011,F,6,7,189
2011,F,6,8,628
2011,F,6,9,2029
2011,F,6,10,1092
2011,F,6,12,83
2011,F,6,13,150
2011,F,6,14,274
2011,F,6,15,1486
2011,F,6,16,722
2011,F,6,17,6
2011,F,6,20,463
2011,F,6,21,1299
2011,F,6,22,1484
2011,F,6,23,153
2011,F,6,24,815
2011,F,6,25,8
2011,F,6,26,100
2011,F,6,27,404
2011,F,6,28,394
2011,F,6,29,28
2011,F,6,30,881
2011,F,6,31,273
2011,F,6,32,262
2011,F,6,33,5
2011,F,6,34,175
2011,F,6,36,455
2011,F,6,37,4166
2011,F,6,38,1234
2011,F,6,39,3625
2011,F,6,40,1557
2011,F,6,41,582
2011,F,6,42,393
2011,F,7,1,17
2011,F,7,2,2
2011,F,7,3,734
2011,F,7,5,409
2011,F,7,6,2169
2011,F,7,7,1127
2011,F,7,8,5301
2011,F,7,9,5741
2011,F,7,10,3136
2011,F,7,12,523
2011,F,7,13,425
2011,F,7,14,595
2011,F,7,15,5134
2011,F,7,16,2273
2011,F,7,17,54
2011,F,7,20,1363
2011,F,7,21,5568
2011,F,7,22,3500
2011,F,7,23,496
2011,F,7,24,2517
2011,F,7,25,38
2011,F,7,26,318
2011,F,7,27,938
2011,F,7,28,2463
2011,F,7,29,74
2011,F,7,30,3003
2011,F,7,31,833
2011,F,7,32,108
2011,F,7,33,1
2011,F,7,34,336
2011,F,7,36,796
2011,F,7,37,11362
2011,F,7,38,1398
2011,F,7,39,5576
2011,F,7,40,2226
2011,F,7,41,560
2011,F,7,42,574
2011,F,8,1,35
2011,F,8,2,2
2011,F,8,3,439
2011,F,8,5,707
2011,F,8,6,4089
2011,F,8,7,3142
2011,F,8,8,12965
2011,F,8,9,9108
2011,F,8,10,6086
2011,F,8,12,1321
2011,F,8,13,1096
2011,F,8,14,1138
2011,F,8,15,10487
2011,F,8,16,5072
2011,F,8,17,465
2011,F,8,20,1998
2011,F,8,21,13003
2011,F,8,22,6404
2011,F,8,23,1025
2011,F,8,24,4814
2011,F,8,25,132
2011,F,8,26,696
2011,F,8,27,1757
2011,F,8,28,7160
2011,F,8,29,150
2011,F,8,30,3166
2011,F,8,31,2061
2011,F,8,32,1
2011,F,8,33,1
2011,F,8,34,403
2011,F,8,36,1052
2011,F,8,37,19913
2011,F,8,38,1134
2011,F,8,39,3792
2011,F,8,40,1506
2011,F,8,41,289
2011,F,8,42,294
2011,F,9,1,35
2011,F,9,2,3
2011,F,9,3,109
2011,F,9,5,886
2011,F,9,6,4912
2011,F,9,7,4608
2011,F,9,8,20655
2011,F,9,9,8712
2011,F,9,10,6701
2011,F,9,12,2042
2011,F,9,13,1856
2011,F,9,14,1970
2011,F,9,15,13087
2011,F,9,16,7017
2011,F,9,17,2460
2011,F,9,20,2107
2011,F,9,21,20920
2011,F,9,22,10169
2011,F,9,23,1782
2011,F,9,24,8377
2011,F,9,25,297
2011,F,9,26,1339
2011,F,9,27,2908
2011,F,9,28,15941
2011,F,9,29,222
2011,F,9,30,2233
2011,F,9,31,3599
2011,F,9,32,2
2011,F,9,33,1
2011,F,9,34,227
2011,F,9,36,1538
2011,F,9,37,29458
2011,F,9,38,1014
2011,F,9,39,2969
2011,F,9,40,628
2011,F,9,41,175
2011,F,9,42,83
2011,F,10,1,62
2011,F,10,2,3
2011,F,10,3,36
2011,F,10,5,1186
2011,F,10,6,6656
2011,F,10,7,5490
2011,F,10,8,20932
2011,F,10,9,8228
2011,F,10,10,6107
2011,F,10,12,2939
2011,F,10,13,2937
2011,F,10,14,2925
2011,F,10,15,15589
2011,F,10,16,9939
2011,F,10,17,15099
2011,F,10,20,3744
2011,F,10,21,42254
2011,F,10,22,24075
2011,F,10,23,3854
2011,F,10,24,21483
2011,F,10,25,901
2011,F,10,26,2660
2011,F,10,27,6772
2011,F,10,28,25668
2011,F,10,29,404
2011,F,10,30,1826
2011,F,10,31,6533
2011,F,10,32,1
2011,F,10,33,1
2011,F,10,34,176
2011,F,10,36,4029
2011,F,10,37,63979
2011,F,10,38,986
2011,F,10,39,5870
2011,F,10,40,289
2011,F,10,41,113
2011,F,10,42,60
2011,F,11,1,55
2011,F,11,2,6
2011,F,11,3,10
2011,F,11,5,1055
2011,F,11,6,6764
2011,F,11,7,3914
2011,F,11,8,9725
2011,F,11,9,6787
2011,F,11,10,3642
2011,F,11,12,2699
2011,F,11,13,2449
2011,F,11,14,2548
2011,F,11,15,12281
2011,F,11,16,10134
2011,F,11,17,41222
2011,F,11,20,9440
2011,F,11,21,85242
2011,F,11,22,53727
2011,F,11,23,9210
2011,F,11,24,38257
2011,F,11,25,2737
2011,F,11,26,3753
2011,F,11,27,15151
2011,F,11,28,23587
2011,F,11,29,629
2011,F,11,30,719
2011,F,11,31,9490
2011,F,11,34,205
2011,F,11,36,13921
2011,F,11,37,123703
2011,F,11,38,581
2011,F,11,39,11412
2011,F,11,40,133
2011,F,11,41,79
2011,F,11,42,45
2011,F,12,8,2
2011,F,12,14,1
2011,F,12,20,2
2011,F,12,21,3
2011,F,12,25,1
2011,F,12,33,1
2011,F,12,36,51
2011,F,12,37,5
2011,F,12,39,5
2011,F,12,40,5
2011,F,12,41,5
2011,F,12,42,1
2011,M,1,1,2
2011,M,1,3,1
2011,M,1,8,1
2011,M,1,9,1
2011,M,1,12,2
2011,M,1,14,11
2011,M,1,15,24
2011,M,1,16,2
2011,M,1,21,8
2011,M,1,22,154
2011,M,1,23,1
2011,M,1,24,74
2011,M,1,25,4
2011,M,1,26,11
2011,M,1,27,124
2011,M,1,28,20
2011,M,1,30,2
2011,M,1,31,40
2011,M,1,33,6640
2011,M,1,34,2636
2011,M,1,35,1108
2011,M,1,36,560
2011,M,1,37,1067
2011,M,1,38,58
2011,M,1,39,601
2011,M,1,41,169
2011,M,1,42,39
2011,M,2,12,5
2011,M,2,13,3
2011,M,2,14,45
2011,M,2,15,131
2011,M,2,16,2
2011,M,2,21,5
2011,M,2,22,79
2011,M,2,24,29
2011,M,2,27,55
2011,M,2,28,37
2011,M,2,29,2
2011,M,2,31,7
2011,M,2,33,20
2011,M,2,34,266
2011,M,2,36,156
2011,M,2,37,443
2011,M,2,38,220
2011,M,2,39,635
2011,M,2,41,239
2011,M,2,42,34
2011,M,3,1,2
2011,M,3,6,1
2011,M,3,7,1
2011,M,3,8,2
2011,M,3,12,11
2011,M,3,13,20
2011,M,3,14,131
2011,M,3,15,318
2011,M,3,16,11
2011,M,3,21,6
2011,M,3,22,90
2011,M,3,23,1
2011,M,3,24,46
2011,M,3,26,4
2011,M,3,27,63
2011,M,3,28,87
2011,M,3,31,9
2011,M,3,33,16
2011,M,3,34,198
2011,M,3,36,62
2011,M,3,37,625
2011,M,3,38,527
2011,M,3,39,519
2011,M,3,40,201
2011,M,3,41,178
2011,M,3,42,58
2011,M,4,1,3
2011,M,4,3,83
2011,M,4,5,8
2011,M,4,6,33
2011,M,4,7,3
2011,M,4,8,17
2011,M,4,11,1
2011,M,4,12,14
2011,M,4,13,60
2011,M,4,14,230
2011,M,4,15,606
2011,M,4,16,101
2011,M,4,20,49
2011,M,4,21,109
2011,M,4,22,532
2011,M,4,23,11
2011,M,4,24,104
2011,M,4,26,36
2011,M,4,27,124
2011,M,4,28,117
2011,M,4,29,10
2011,M,4,30,25
2011,M,4,31,42
2011,M,4,33,9
2011,M,4,34,275
2011,M,4,36,355
2011,M,4,37,1472
2011,M,4,38,5125
2011,M,4,39,4152
2011,M,4,40,3967
2011,M,4,41,3949
2011,M,4,42,435
2011,M,5,1,11
2011,M,5,3,430
2011,M,5,5,62
2011,M,5,6,166
2011,M,5,7,36
2011,M,5,8,63
2011,M,5,9,3
2011,M,5,11,2
2011,M,5,12,60
2011,M,5,13,129
2011,M,5,14,268
2011,M,5,15,935
2011,M,5,16,390
2011,M,5,20,288
2011,M,5,21,795
2011,M,5,22,1136
2011,M,5,23,51
2011,M,5,24,285
2011,M,5,25,1
2011,M,5,26,83
2011,M,5,27,291
2011,M,5,28,158
2011,M,5,29,18
2011,M,5,30,306
2011,M,5,31,119
2011,M,5,33,4
2011,M,5,34,229
2011,M,5,36,571
2011,M,5,37,2774
2011,M,5,38,4306
2011,M,5,39,7264
2011,M,5,40,4881
2011,M,5,41,3512
2011,M,5,42,670
2011,M,6,1,11
2011,M,6,2,1
2011,M,6,3,1065
2011,M,6,5,248
2011,M,6,6,765
2011,M,6,7,241
2011,M,6,8,633
2011,M,6,9,12
2011,M,6,11,20
2011,M,6,12,216
2011,M,6,13,286
2011,M,6,14,316
2011,M,6,15,2310
2011,M,6,16,1123
2011,M,6,17,2
2011,M,6,20,1088
2011,M,6,21,3996
2011,M,6,22,2355
2011,M,6,23,259
2011,M,6,24,912
2011,M,6,25,17
2011,M,6,26,292
2011,M,6,27,459
2011,M,6,28,340
2011,M,6,29,26
2011,M,6,30,1581
2011,M,6,31,396
2011,M,6,33,2
2011,M,6,34,245
2011,M,6,36,681
2011,M,6,37,5341
2011,M,6,38,3399
2011,M,6,39,7206
2011,M,6,40,5061
2011,M,6,41,1948
2011,M,6,42,603
2011,M,7,1,44
2011,M,7,2,5
2011,M,7,3,2062
2011,M,7,5,714
2011,M,7,6,2827
2011,M,7,7,1646
2011,M,7,8,6208
2011,M,7,9,32
2011,M,7,11,419
2011,M,7,12,1317
2011,M,7,13,795
2011,M,7,14,829
2011,M,7,15,9632
2011,M,7,16,3752
2011,M,7,17,48
2011,M,7,20,3004
2011,M,7,21,17045
2011,M,7,22,5748
2011,M,7,23,881
2011,M,7,24,3210
2011,M,7,25,93
2011,M,7,26,669
2011,M,7,27,1291
2011,M,7,28,2180
2011,M,7,29,155
2011,M,7,30,5889
2011,M,7,31,1158
2011,M,7,33,2
2011,M,7,34,351
2011,M,7,36,1285
2011,M,7,37,15707
2011,M,7,38,4127
2011,M,7,39,10043
2011,M,7,40,6655
2011,M,7,41,1513
2011,M,7,42,831
2011,M,8,1,72
2011,M,8,2,4
2011,M,8,3,1363
2011,M,8,5,1311
2011,M,8,6,5781
2011,M,8,7,4407
2011,M,8,8,18860
2011,M,8,9,107
2011,M,8,11,2545
2011,M,8,12,3440
2011,M,8,13,1894
2011,M,8,14,1799
2011,M,8,15,22462
2011,M,8,16,7637
2011,M,8,17,366
2011,M,8,20,4023
2011,M,8,21,34349
2011,M,8,22,10218
2011,M,8,23,1662
2011,M,8,24,6428
2011,M,8,25,255
2011,M,8,26,1532
2011,M,8,27,2437
2011,M,8,28,7899
2011,M,8,29,294
2011,M,8,30,7616
2011,M,8,31,2703
2011,M,8,33,2
2011,M,8,34,416
2011,M,8,36,1669
2011,M,8,37,26622
2011,M,8,38,3294
2011,M,8,39,7464
2011,M,8,40,5034
2011,M,8,41,806
2011,M,8,42,498
2011,M,9,1,61
2011,M,9,2,9
2011,M,9,3,411
2011,M,9,5,1661
2011,M,9,6,6567
2011,M,9,7,5463
2011,M,9,8,27559
2011,M,9,9,109
2011,M,9,11,5691
2011,M,9,12,4877
2011,M,9,13,2720
2011,M,9,14,3182
2011,M,9,15,22501
2011,M,9,16,9189
2011,M,9,17,1868
2011,M,9,20,3051
2011,M,9,21,40410
2011,M,9,22,13381
2011,M,9,23,1959
2011,M,9,24,9261
2011,M,9,25,411
2011,M,9,26,2182
2011,M,9,27,3596
2011,M,9,28,16514
2011,M,9,29,281
2011,M,9,30,3686
2011,M,9,31,4088
2011,M,9,33,2
2011,M,9,34,207
2011,M,9,36,1747
2011,M,9,37,32607
2011,M,9,38,1923
2011,M,9,39,4695
2011,M,9,40,2558
2011,M,9,41,285
2011,M,9,42,143
2011,M,10,1,61
2011,M,10,2,6
2011,M,10,3,107
2011,M,10,5,1643
2011,M,10,6,6755
2011,M,10,7,4956
2011,M,10,8,24665
2011,M,10,9,115
2011,M,10,11,9864
2011,M,10,12,5694
2011,M,10,13,3521
2011,M,10,14,3983
2011,M,10,15,21266
2011,M,10,16,9688
2011,M,10,17,9131
2011,M,10,20,3080
2011,M,10,21,54778
2011,M,10,22,21803
2011,M,10,23,2921
2011,M,10,24,16164
2011,M,10,25,828
2011,M,10,26,2795
2011,M,10,27,6943
2011,M,10,28,23754
2011,M,10,29,386
2011,M,10,30,2034
2011,M,10,31,6837
2011,M,10,34,141
2011,M,10,36,3026
2011,M,10,37,56102
2011,M,10,38,1439
2011,M,10,39,6470
2011,M,10,40,1887
2011,M,10,41,153
2011,M,10,42,70
2011,M,11,1,45
2011,M,11,2,2
2011,M,11,3,12
2011,M,11,5,911
2011,M,11,6,4110
2011,M,11,7,2154
2011,M,11,8,8853
2011,M,11,9,65
2011,M,11,11,9457
2011,M,11,12,4032
2011,M,11,13,1892
2011,M,11,14,2381
2011,M,11,15,10481
2011,M,11,16,6479
2011,M,11,17,14268
2011,M,11,20,3549
2011,M,11,21,55997
2011,M,11,22,28062
2011,M,11,23,3571
2011,M,11,24,15921
2011,M,11,25,1215
2011,M,11,26,2319
2011,M,11,27,10057
2011,M,11,28,16471
2011,M,11,29,317
2011,M,11,30,548
2011,M,11,31,7273
2011,M,11,33,1
2011,M,11,34,117
2011,M,11,36,5435
2011,M,11,37,61028
2011,M,11,38,673
2011,M,11,39,6954
2011,M,11,40,835
2011,M,11,41,50
2011,M,11,42,40
2011,M,12,5,1
2011,M,12,8,3
2011,M,12,17,2
2011,M,12,20,3
2011,M,12,21,24
2011,M,12,22,5
2011,M,12,24,2
2011,M,12,26,1
2011,M,12,27,2
2011,M,12,28,4
2011,M,12,29,2
2011,M,12,30,2
2011,M,12,33,4
2011,M,12,36,122
2011,M,12,37,11
2011,M,12,38,9
2011,M,12,39,45
2011,M,12,40,10
2011,M,12,41,7
2011,M,12,42,5
2012,F,1,3,1
2012,F,1,12,1
2012,F,1,14,10
2012,F,1,15,18
2012,F,1,20,1
2012,F,1,21,8
2012,F,1,22,132
2012,F,1,23,2
2012,F,1,24,50
2012,F,1,25,4
2012,F,1,26,8
2012,F,1,27,62
2012,F,1,28,7
2012,F,1,31,37
2012,F,1,33,5198
2012,F,1,34,2388
2012,F,1,35,719
2012,F,1,36,459
2012,F,1,37,756
2012,F,1,38,35
2012,F,1,39,465
2012,F,1,41,125
2012,F,1,42,34
2012,F,2,1,1
2012,F,2,3,1
2012,F,2,8,1
2012,F,2,12,8
2012,F,2,13,1
2012,F,2,14,68
2012,F,2,15,99
2012,F,2,16,2
2012,F,2,21,3
2012,F,2,22,72
2012,F,2,23,1
2012,F,2,24,20
2012,F,2,26,2
2012,F,2,27,38
2012,F,2,28,16
2012,F,2,30,1
2012,F,2,31,4
2012,F,2,33,15
2012,F,2,34,228
2012,F,2,36,124
2012,F,2,37,404
2012,F,2,38,207
2012,F,2,39,349
2012,F,2,41,142
2012,F,2,42,29
2012,F,3,3,1
2012,F,3,6,1
2012,F,3,8,2
2012,F,3,10,3
2012,F,3,12,9
2012,F,3,13,18
2012,F,3,14,91
2012,F,3,15,280
2012,F,3,16,16
2012,F,3,21,3
2012,F,3,22,77
2012,F,3,23,1
2012,F,3,24,44
2012,F,3,26,4
2012,F,3,27,45
2012,F,3,28,57
2012,F,3,29,1
2012,F,3,31,2
2012,F,3,32,1
2012,F,3,33,23
2012,F,3,34,157
2012,F,3,36,57
2012,F,3,37,471
2012,F,3,38,342
2012,F,3,39,242
2012,F,3,40,85
2012,F,3,41,130
2012,F,3,42,18
2012,F,4,1,3
2012,F,4,3,38
2012,F,4,5,12
2012,F,4,6,21
2012,F,4,7,4
2012,F,4,8,7
2012,F,4,9,14
2012,F,4,10,38
2012,F,4,12,16
2012,F,4,13,28
2012,F,4,14,148
2012,F,4,15,366
2012,F,4,16,90
2012,F,4,20,15
2012,F,4,21,36
2012,F,4,22,261
2012,F,4,23,5
2012,F,4,24,75
2012,F,4,26,20
2012,F,4,27,57
2012,F,4,28,45
2012,F,4,30,9
2012,F,4,31,38
2012,F,4,32,169
2012,F,4,33,6
2012,F,4,34,174
2012,F,4,36,190
2012,F,4,37,1083
2012,F,4,38,2011
2012,F,4,39,1076
2012,F,4,40,957
2012,F,4,41,620
2012,F,4,42,134
2012,F,5,1,4
2012,F,5,3,196
2012,F,5,5,53
2012,F,5,6,154
2012,F,5,7,21
2012,F,5,8,73
2012,F,5,9,355
2012,F,5,10,339
2012,F,5,12,29
2012,F,5,13,76
2012,F,5,14,171
2012,F,5,15,606
2012,F,5,16,288
2012,F,5,17,1
2012,F,5,20,101
2012,F,5,21,262
2012,F,5,22,660
2012,F,5,23,43
2012,F,5,24,240
2012,F,5,25,2
2012,F,5,26,52
2012,F,5,27,154
2012,F,5,28,120
2012,F,5,29,6
2012,F,5,30,218
2012,F,5,31,110
2012,F,5,32,393
2012,F,5,33,1
2012,F,5,34,157
2012,F,5,36,385
2012,F,5,37,2160
2012,F,5,38,1545
2012,F,5,39,2684
2012,F,5,40,1234
2012,F,5,41,693
2012,F,5,42,281
2012,F,6,1,5
2012,F,6,3,492
2012,F,6,5,192
2012,F,6,6,599
2012,F,6,7,159
2012,F,6,8,589
2012,F,6,9,1980
2012,F,6,10,1055
2012,F,6,12,90
2012,F,6,13,152
2012,F,6,14,234
2012,F,6,15,1456
2012,F,6,16,711
2012,F,6,17,1
2012,F,6,20,491
2012,F,6,21,1345
2012,F,6,22,1429
2012,F,6,23,131
2012,F,6,24,768
2012,F,6,25,7
2012,F,6,26,110
2012,F,6,27,330
2012,F,6,28,403
2012,F,6,29,21
2012,F,6,30,868
2012,F,6,31,275
2012,F,6,32,273
2012,F,6,33,2
2012,F,6,34,175
2012,F,6,36,515
2012,F,6,37,4302
2012,F,6,38,1259
2012,F,6,39,3393
2012,F,6,40,1577
2012,F,6,41,571
2012,F,6,42,348
2012,F,7,1,16
2012,F,7,2,1
2012,F,7,3,693
2012,F,7,5,459
2012,F,7,6,2188
2012,F,7,7,1142
2012,F,7,8,5078
2012,F,7,9,5679
2012,F,7,10,3075
2012,F,7,12,504
2012,F,7,13,404
2012,F,7,14,561
2012,F,7,15,4983
2012,F,7,16,2146
2012,F,7,17,58
2012,F,7,20,1350
2012,F,7,21,5561
2012,F,7,22,3453
2012,F,7,23,467
2012,F,7,24,2566
2012,F,7,25,43
2012,F,7,26,329
2012,F,7,27,808
2012,F,7,28,2401
2012,F,7,29,111
2012,F,7,30,2902
2012,F,7,31,865
2012,F,7,32,155
2012,F,7,33,2
2012,F,7,34,295
2012,F,7,36,820
2012,F,7,37,11003
2012,F,7,38,1474
2012,F,7,39,5483
2012,F,7,40,2288
2012,F,7,41,527
2012,F,7,42,519
2012,F,8,1,29
2012,F,8,3,422
2012,F,8,5,689
2012,F,8,6,3951
2012,F,8,7,3178
2012,F,8,8,13190
2012,F,8,9,9098
2012,F,8,10,6203
2012,F,8,12,1315
2012,F,8,13,1041
2012,F,8,14,1160
2012,F,8,15,10705
2012,F,8,16,4929
2012,F,8,17,467
2012,F,8,20,2113
2012,F,8,21,13139
2012,F,8,22,6474
2012,F,8,23,1136
2012,F,8,24,4673
2012,F,8,25,133
2012,F,8,26,663
2012,F,8,27,1630
2012,F,8,28,7333
2012,F,8,29,147
2012,F,8,30,3296
2012,F,8,31,2067
2012,F,8,32,1
2012,F,8,34,401
2012,F,8,36,1145
2012,F,8,37,20671
2012,F,8,38,1275
2012,F,8,39,3995
2012,F,8,40,1599
2012,F,8,41,323
2012,F,8,42,291
2012,F,9,1,29
2012,F,9,2,1
2012,F,9,3,103
2012,F,9,5,910
2012,F,9,6,4994
2012,F,9,7,4874
2012,F,9,8,21425
2012,F,9,9,8962
2012,F,9,10,7047
2012,F,9,12,2004
2012,F,9,13,1951
2012,F,9,14,2001
2012,F,9,15,13894
2012,F,9,16,7235
2012,F,9,17,2446
2012,F,9,20,2155
2012,F,9,21,21122
2012,F,9,22,10842
2012,F,9,23,1800
2012,F,9,24,8603
2012,F,9,25,290
2012,F,9,26,1357
2012,F,9,27,2766
2012,F,9,28,16685
2012,F,9,29,196
2012,F,9,30,2511
2012,F,9,31,3691
2012,F,9,34,216
2012,F,9,36,1512
2012,F,9,37,30988
2012,F,9,38,1052
2012,F,9,39,3108
2012,F,9,40,667
2012,F,9,41,165
2012,F,9,42,118
2012,F,10,1,62
2012,F,10,2,1
2012,F,10,3,26
2012,F,10,5,1228
2012,F,10,6,6399
2012,F,10,7,5667
2012,F,10,8,20680
2012,F,10,9,8156
2012,F,10,10,6024
2012,F,10,12,2726
2012,F,10,13,2932
2012,F,10,14,2895
2012,F,10,15,15769
2012,F,10,16,9645
2012,F,10,17,14578
2012,F,10,20,3848
2012,F,10,21,40571
2012,F,10,22,23765
2012,F,10,23,3990
2012,F,10,24,20483
2012,F,10,25,962
2012,F,10,26,2565
2012,F,10,27,6369
2012,F,10,28,24955
2012,F,10,29,355
2012,F,10,30,1868
2012,F,10,31,6432
2012,F,10,32,1
2012,F,10,33,1
2012,F,10,34,183
2012,F,10,36,4126
2012,F,10,37,65199
2012,F,10,38,988
2012,F,10,39,6094
2012,F,10,40,302
2012,F,10,41,127
2012,F,10,42,55
2012,F,11,1,50
2012,F,11,2,5
2012,F,11,3,9
2012,F,11,5,1042
2012,F,11,6,6701
2012,F,11,7,4058
2012,F,11,8,9762
2012,F,11,9,6960
2012,F,11,10,3644
2012,F,11,12,2764
2012,F,11,13,2532
2012,F,11,14,2467
2012,F,11,15,12527
